"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"62080",8,0,8,1,0,0,0,0,3,0,1,46,37,11.3333333333333,6,0,0,6,6,0,1,1,0,8,6,0,1,0,3,0,10,4,14,11,3,0,34,8,0.794117647058824,1.23529411764706,4.18238823630981,4.76470588235294,6.35294117647059,0,4.76470588235294,0.794117647058824,0.162162162162162,0.304347826086957,0.162162162162162,0.466509988249119,0.1875,0.233670156770808,0.130434782608696,0.173913043478261,0,0.695652173913043,0.130434782608696,0,0,27.96875,3.9799693770282,0.142300581078103,0.179193324320574,1.94775352522364
"62088",8,0,8,1,0,0,0,0,1,1,0,54,40,10.6666666666667,10,1,0,12,16,1,11,11,0,14,7,0,0,0,2,0,7,3,8,13,0,2,32,14,9.28125,2.4375,6.96731470689804,5.90625,11.8125,0.84375,10.125,9.28125,0.3,0.481481481481481,0.4,0.881481481481482,0.34375,0.398559530465337,0.12962962962963,0.259259259259259,0.0185185185185185,0.592592592592593,0.185185185185185,0.0185185185185185,0,29.03125,-4.50716297591297,-0.155252115424344,-0.184002507169592,-1.70372691823697
"62089",5,5,0,2,0,2,0,0,0,0,0,120,105,27,21,6,1,32,52,4,20,20,0,12,6,0,2,1,0,1,0,0,31,38,5,5,81,12,6.66666666666667,1.62962962962963,5.93837952171286,2,4,1.33333333333333,10.6666666666667,6.66666666666667,0.304761904761905,0.375,0.495238095238095,0.870238095238095,0.288659793814433,0.365163818244766,0.05,0.1,0.0333333333333333,0.808333333333333,0.175,0.05,0.00833333333333333,24.9,-1.89257964257964,-0.0760072145614314,-0.228021643684294,-0.950090182017893
"62090",7,6,1,2,0,1,0,0,0,0,0,165,122,31.6666666666667,30,3,1,37,51,3,23,20,0,37,20,1,2,1,4,3,1,0,30,36,1,3,95,37,5.68421052631579,2.33684210526316,6.59724891742436,5.68421052631579,10.5157894736842,0.852631578947368,10.5157894736842,6.53684210526316,0.30327868852459,0.466666666666667,0.418032786885246,0.884699453551913,0.336633663366337,0.395093069635857,0.121212121212121,0.224242424242424,0.0181818181818182,0.618181818181818,0.181818181818182,0.0181818181818182,0.00606060606060606,25.6785714285714,-1.76275508117613,-0.0686469294477493,-0.24153549250134,-0.731925734852546
"62091",24,0,24,1,4,2,4,0,2,7,3,165,146,31.6666666666667,43,8,0,53,67,2,24,23,0,14,15,0,2,5,2,3,17,9,40,36,1,1,95,14,6.53684210526316,2.11578947368421,4.32356470689804,4.26315789473684,3.97894736842105,0.568421052631579,15.0631578947368,6.82105263157895,0.363013698630137,0.424242424242424,0.458904109589041,0.883146533831465,0.389312977099237,0.380695627649272,0.0909090909090909,0.0848484848484849,0.0121212121212121,0.793939393939394,0.260606060606061,0.0484848484848485,0,28.7708333333333,-2.04696560749192,-0.0711472477622102,-0.250332908792962,-0.758584572099885
"62092",62,21,41,9,12,10,0,11,10,6,2,797,722,185.666666666667,138,42,3,199,295,16,99,83,2,64,77,0,7,8,26,4,19,8,213,226,10,14,557,62,4.02333931777379,1.40574506283662,4.41620384513862,3.73249551166966,3.10233393177738,0.775583482944345,9.64631956912029,4.79892280071813,0.275623268698061,0.332496863237139,0.408587257617729,0.741084120854868,0.287735849056604,0.317303429611742,0.0966122961104141,0.0777917189460477,0.0200752823086575,0.797992471769134,0.173149309912171,0.0526976160602258,0.00376411543287327,26.7056451612903,-0.0248357766311091,-0.000929982274575731,-0.0191851898866179,-0.0120358782224704
"62093",16,5,11,0,0,3,0,0,3,0,2,179,157,43,27,6,0,39,63,6,26,24,0,17,33,2,3,1,3,0,6,1,39,49,6,3,129,17,5.02325581395349,1.30232558139535,4.58868098596781,6.90697674418605,3.55813953488372,1.25581395348837,8.16279069767442,5.44186046511628,0.248407643312102,0.312849162011173,0.401273885350318,0.714123047361492,0.272727272727273,0.3057230867817,0.184357541899441,0.0949720670391061,0.0335195530726257,0.687150837988827,0.150837988826816,0.0335195530726257,0,27.1875,-0.667773441029255,-0.0245617817390071,-0.117350734975256,-0.327795349092894
"62095",13,9,4,4,0,3,0,0,0,0,0,280,239,60.6666666666667,50,18,2,73,104,3,29,29,0,33,20,3,3,2,7,2,4,1,77,73,1,3,182,33,4.3021978021978,1.74725274725275,4.73894932228266,2.96703296703297,4.8956043956044,0.445054945054945,10.8296703296703,4.3021978021978,0.305439330543933,0.385714285714286,0.435146443514644,0.82086072922893,0.319634703196347,0.355403644001831,0.0714285714285714,0.117857142857143,0.0107142857142857,0.792857142857143,0.178571428571429,0.0642857142857143,0.00714285714285714,24.6730769230769,0.471889221889222,0.0191256738411844,0.128921208855391,0.230216444384626
"62096",8,0,8,2,0,0,0,0,3,1,2,47,41,9.66666666666667,12,2,0,15,20,1,5,5,0,5,1,0,0,1,0,1,3,0,15,10,0,1,29,5,4.6551724137931,2.06896551724138,5.81321987931183,0.931034482758621,4.6551724137931,0.931034482758621,13.9655172413793,4.6551724137931,0.365853658536585,0.446808510638298,0.48780487804878,0.934613388687078,0.358974358974359,0.403698129140592,0.0212765957446809,0.106382978723404,0.0212765957446809,0.829787234042553,0.25531914893617,0.0425531914893617,0,28.65625,0.11891461029392,0.00414969196227421,0.00445707655207231,0.0474157080007692
"62097",5,4,1,1,0,0,0,0,0,0,0,108,90,25.6666666666667,13,3,0,19,31,3,10,9,0,16,21,0,0,1,1,2,2,0,28,22,5,4,77,16,3.15584415584416,1.36363636363636,4.87681146014479,7.36363636363636,5.61038961038961,1.05194805194805,6.66233766233766,3.50649350649351,0.211111111111111,0.342592592592593,0.344444444444444,0.687037037037037,0.242424242424242,0.307845303852937,0.194444444444444,0.148148148148148,0.0277777777777778,0.611111111111111,0.12037037037037,0.0277777777777778,0,23.8,1.26759351759352,0.0532602318316604,0.15189029077918,0.70319579064435
"62101",6,0,6,0,2,0,0,1,3,0,2,38,36,11.3333333333333,2,0,0,4,10,2,2,2,0,2,7,0,0,0,1,0,4,0,10,15,0,0,34,2,1.58823529411765,0.529411764705882,4.71180000101569,5.55882352941176,1.58823529411765,1.58823529411765,3.17647058823529,1.58823529411765,0.111111111111111,0.157894736842105,0.277777777777778,0.435672514619883,0.0740740740740741,0.183840147249174,0.184210526315789,0.0526315789473684,0.0526315789473684,0.710526315789474,0.0526315789473684,0,0,27.4166666666667,3.18585172996938,0.116201278904658,0.146327536398458,1.92536232103235
"62104",14,8,6,4,0,2,0,0,0,0,0,236,193,53.6666666666667,32,12,0,46,64,2,32,31,0,40,34,0,2,1,3,1,5,2,44,70,11,8,161,40,5.19875776397515,1.60248447204969,4.57698085596636,5.70186335403727,6.70807453416149,0.335403726708075,7.71428571428572,5.36645962732919,0.238341968911917,0.36864406779661,0.33160621761658,0.70025028541319,0.276729559748428,0.316283886944489,0.144067796610169,0.169491525423729,0.00847457627118644,0.673728813559322,0.135593220338983,0.0508474576271186,0,25.9642857142857,-0.592372603242169,-0.0228149008126282,-0.136044408549376,-0.288229679130034
"62107",2,0,2,0,0,0,0,0,0,0,0,20,19,5,4,1,0,5,6,0,2,2,0,1,0,0,0,0,1,0,1,0,4,9,1,0,15,1,3.6,1.2,3.72356470689804,0,1.8,0,9,3.6,0.263157894736842,0.3,0.315789473684211,0.61578947368421,0.263157894736842,0.269226654531225,0,0.05,0,0.95,0.2,0.05,0,27,1.17408702408702,0.0434847045958157,0.0241581692198976,0.60395423049744
"62109",75,0,75,3,5,5,3,2,18,13,12,472,402,108,76,13,2,98,136,7,51,47,3,57,75,2,6,3,11,5,43,14,105,125,11,8,324,54,3.91666666666667,1.40740740740741,4.07726841060174,6.25,4.75,0.583333333333333,8.16666666666667,4.25,0.243781094527363,0.332627118644068,0.338308457711443,0.670935576355511,0.279141104294479,0.298482311859305,0.158898305084746,0.114406779661017,0.0148305084745763,0.694915254237288,0.161016949152542,0.0275423728813559,0.00423728813559322,28.35,0.524087024087024,0.0184863147826111,0.221835777391333,0.234995526897598
"62116",1,0,1,0,0,0,0,0,0,0,0,3,3,0.333333333333333,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,3.12356470689804,0,0,0,54,0,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0.666666666666667,0.579753676736055,0,0,0,1,0.666666666666667,0,0,29.5,4.77408702408702,0.161833458443628,0.00599383179420844,0.998971965701407
"62117",4,2,2,0,0,1,0,0,0,1,0,79,68,18,10,2,0,14,22,2,13,13,0,10,5,0,1,0,0,0,2,1,16,33,0,0,54,10,6.5,1.33333333333333,5.6791202624536,2.5,5,1,7,6.5,0.205882352941176,0.30379746835443,0.323529411764706,0.627326880119136,0.193548387096774,0.277256643890406,0.0632911392405063,0.126582278481013,0.0253164556962025,0.784810126582278,0.126582278481013,0.0253164556962025,0,25.6875,-1.72591297591298,-0.0671888263129139,-0.134377652625828,-0.850491472315366
"62118",11,9,2,2,0,6,0,0,0,0,0,266,225,60.6666666666667,37,7,0,50,75,6,32,29,0,33,32,0,4,2,4,4,2,1,65,79,2,2,182,33,4.3021978021978,1.36813186813187,4.9862020695354,4.74725274725275,4.8956043956044,0.89010989010989,7.41758241758242,4.74725274725275,0.222222222222222,0.327067669172932,0.333333333333333,0.660401002506266,0.230366492146597,0.293107264393186,0.120300751879699,0.12406015037594,0.0225563909774436,0.718045112781955,0.139097744360902,0.0263157894736842,0,23.9090909090909,0.0268342768342764,0.00112234617938038,0.00756544461656406,0.0142207605574512
"62120",9,0,9,0,0,1,0,0,1,2,0,57,54,14,10,6,0,17,26,1,4,4,0,3,10,0,0,0,2,0,4,3,17,10,1,2,42,3,2.57142857142857,1.42857142857143,3.26642184975518,6.42857142857143,1.92857142857143,0.642857142857143,10.9285714285714,2.57142857142857,0.314814814814815,0.350877192982456,0.481481481481481,0.832358674463938,0.372093023255814,0.350704939552697,0.175438596491228,0.0526315789473684,0.0175438596491228,0.754385964912281,0.175438596491228,0.105263157894737,0,28,2.20265845265845,0.0786663733092305,0.122369914036581,1.0734202985665
"62121",5,5,0,0,0,3,0,0,0,0,0,126,105,26.6666666666667,19,8,1,32,54,4,24,24,0,17,13,1,3,1,1,0,0,0,27,36,2,1,80,17,8.1,1.8375,6.01106470689804,4.3875,5.7375,1.35,10.8,8.1,0.304761904761905,0.388888888888889,0.514285714285714,0.903174603174603,0.307692307692308,0.377971441998306,0.103174603174603,0.134920634920635,0.0317460317460317,0.73015873015873,0.150793650793651,0.0634920634920635,0.00793650793650794,25.6,-3.32591297591298,-0.129918475621601,-0.384943631471409,-1.52755409314051
"62124",25,23,2,8,0,9,0,0,0,1,0,633,541,138.333333333333,120,24,4,161,232,13,93,90,0,78,66,2,6,6,14,6,0,0,145,174,17,9,415,78,5.85542168674699,1.72771084337349,5.08260085147635,4.29397590361446,5.07469879518072,0.84578313253012,10.4746987951807,6.05060240963855,0.297597042513863,0.387045813586098,0.428835489833641,0.815881303419739,0.316239316239316,0.353361572871612,0.104265402843602,0.123222748815166,0.0205371248025276,0.742496050552923,0.18957345971564,0.037914691943128,0.00631911532385466,24.49,-1.27651538555153,-0.0521239438771552,-0.801164322556274,-0.632831218448874
"62127",22,9,13,2,4,8,2,1,1,3,0,326,277,72,56,14,0,80,124,10,47,46,0,43,23,0,5,1,12,1,12,5,88,88,1,2,216,43,5.75,1.70833333333333,6.08189804023137,2.875,5.375,1.25,10,5.875,0.288808664259928,0.380368098159509,0.447653429602888,0.828021527762397,0.281124497991968,0.354212105512659,0.0705521472392638,0.131901840490798,0.0306748466257669,0.763803680981595,0.171779141104294,0.0429447852760736,0,26.6931818181818,-1.10091297591298,-0.0412432277055521,-0.329945821644417,-0.506051873687756
"62128",4,4,0,0,0,2,0,0,0,0,0,104,92,23,19,2,0,27,47,6,19,19,0,10,15,0,1,0,2,1,0,0,28,23,0,1,69,10,7.43478260869565,1.60869565217391,6.51486905472413,5.8695652173913,3.91304347826087,2.34782608695652,10.5652173913043,7.43478260869565,0.293478260869565,0.365384615384615,0.510869565217391,0.876254180602007,0.291666666666667,0.367095068158534,0.144230769230769,0.0961538461538462,0.0576923076923077,0.692307692307692,0.182692307692308,0.0192307692307692,0,24.9375,-2.66069558460863,-0.106694559783805,-0.272663875003056,-1.31088401443777
"62132",27,7,20,4,2,1,0,2,6,1,5,330,273,75,46,12,1,61,81,2,29,29,0,49,42,1,0,4,9,7,7,1,87,83,6,1,225,49,3.48,1.46666666666667,4.31023137356471,5.04,5.88,0.24,7.32,3.48,0.223443223443223,0.354545454545455,0.296703296703297,0.651248751248751,0.25764192139738,0.30056584429186,0.127272727272727,0.148484848484848,0.00606060606060606,0.696969696969697,0.139393939393939,0.0363636363636364,0.00303030303030303,26.6388888888889,1.29408702408702,0.0485788663890854,0.404823886575711,0.613369525114714
"62134",4,4,0,0,0,3,0,0,0,0,0,122,104,28.3333333333333,20,5,1,29,45,3,10,8,0,15,12,0,1,2,4,2,0,0,29,34,0,4,85,15,2.54117647058824,1.55294117647059,5.24121176572157,3.81176470588235,4.76470588235294,0.952941176470588,9.21176470588235,3.17647058823529,0.278846153846154,0.377049180327869,0.432692307692308,0.809741488020177,0.288888888888889,0.349161618459459,0.0983606557377049,0.122950819672131,0.0245901639344262,0.737704918032787,0.163934426229508,0.040983606557377,0.00819672131147541,21.25,1.59761643585173,0.0751819499224343,0.236683916422478,0.970016050911797
"62137",6,0,6,0,0,0,0,0,0,1,0,49,39,9.66666666666667,11,1,0,12,13,0,4,4,1,8,2,1,0,0,1,1,4,3,10,15,0,0,29,7,3.72413793103448,1.96551724137931,4.88218539655321,1.86206896551724,7.44827586206897,0,11.1724137931034,3.72413793103448,0.307692307692308,0.408163265306122,0.333333333333333,0.741496598639456,0.324324324324324,0.347667240469823,0.0408163265306122,0.142857142857143,0,0.775510204081633,0.224489795918367,0.0204081632653061,0,28.0833333333333,1.04994909305254,0.037386911325313,0.0401563121642251,0.409758287390052
"62139",2,2,0,1,0,0,0,0,0,0,0,54,52,11.6666666666667,9,5,0,16,27,2,9,9,0,2,9,0,0,2,0,0,0,0,14,12,1,0,35,2,6.94285714285714,1.54285714285714,4.32356470689804,6.94285714285714,1.54285714285714,1.54285714285714,12.3428571428571,6.94285714285714,0.307692307692308,0.333333333333333,0.519230769230769,0.852564102564103,0.341463414634146,0.354564662531808,0.166666666666667,0.037037037037037,0.037037037037037,0.759259259259259,0.166666666666667,0.0925925925925926,0,24.625,-2.16877011877012,-0.0880718829957409,-0.11416725573522,-1.05710421977055
"62142",23,13,10,2,0,9,0,0,0,1,0,378,322,80.6666666666667,76,16,2,97,126,3,65,64,1,45,55,4,4,3,9,3,4,1,90,85,3,1,242,44,7.14049586776859,1.74793388429752,3.87976305400548,6.13636363636364,5.02066115702479,0.334710743801653,10.8223140495868,7.25206611570248,0.301242236024845,0.380952380952381,0.391304347826087,0.772256728778468,0.350746268656716,0.340357259871995,0.145502645502645,0.116402116402116,0.00793650793650794,0.71957671957672,0.201058201058201,0.0423280423280423,0.00529100529100529,26.8586956521739,-2.47797909161546,-0.0922598447707899,-0.826921571649302,-1.09381160271072
"62148",1,1,0,0,0,1,0,0,0,0,0,31,28,7,5,1,1,8,14,1,3,3,0,2,3,0,1,1,1,0,0,0,4,13,0,0,21,2,3.85714285714286,1.42857142857143,4.9807075640409,3.85714285714286,2.57142857142857,1.28571428571429,10.2857142857143,3.85714285714286,0.285714285714286,0.32258064516129,0.5,0.82258064516129,0.28,0.335568593660093,0.0967741935483871,0.0645161290322581,0.032258064516129,0.806451612903226,0.161290322580645,0.032258064516129,0.032258064516129,21.75,0.916944166944167,0.0421583525031801,0.0327898297246956,0.528868221366059
"62149",18,13,5,4,3,7,0,2,1,1,0,399,364,95.6666666666667,69,18,1,100,156,12,46,44,1,27,34,1,3,4,10,4,3,2,107,124,1,6,287,26,4.13937282229965,1.31707317073171,4.8587563445287,3.198606271777,2.54006968641115,1.12891986062718,9.40766550522648,4.32752613240418,0.274725274725275,0.325814536340852,0.428571428571429,0.754385964912281,0.274143302180685,0.320989476051878,0.0852130325814536,0.0651629072681704,0.0300751879699248,0.807017543859649,0.172932330827068,0.0451127819548872,0.0025062656641604,23.9444444444444,0.446560891682843,0.0186498748266617,0.198241262046366,0.248422634143316
"62150",23,0,23,0,1,3,1,0,2,6,0,132,115,30,23,11,0,36,53,2,18,15,4,16,13,0,1,1,7,0,23,11,26,40,3,2,90,12,4.5,1.6,4.32356470689804,3.9,4.8,0.6,10.8,5.4,0.31304347826087,0.363636363636364,0.460869565217391,0.824505928853755,0.336633663366337,0.355647712733126,0.0984848484848485,0.0909090909090909,0.0151515151515152,0.765151515151515,0.174242424242424,0.0833333333333333,0,28.6304347826087,-0.625912975912976,-0.0218618047775223,-0.072872682591741,-0.27603288860508
"62151",167,119,48,53,2,40,2,0,12,8,11,3610,3339,854.333333333333,617,164,19,902,1410,102,416,388,6,205,341,12,23,26,75,30,39,11,965,1123,11,30,2563,199,4.08739758095981,1.2887241513851,4.57615932258279,3.59227467811159,2.15957861880609,1.07452204447913,9.50214592274678,4.38236441669918,0.270140760706798,0.313296398891967,0.422282120395328,0.735578519287295,0.274066461116821,0.312165589064263,0.0944598337950139,0.0551246537396122,0.0282548476454294,0.81218836565097,0.170914127423823,0.0454293628808864,0.00526315789473684,24.1946107784431,0.391722607387843,0.0161904901457171,1.53689726827677,0.212866657656062
"62153",106,68,38,28,2,26,1,1,9,5,0,2131,1921,488.666666666667,381,104,4,529,761,40,282,258,1,167,194,8,18,11,40,17,26,9,615,561,55,36,1466,166,4.75170532060027,1.42223738062756,4.41278708070432,3.57298772169168,3.07571623465211,0.736698499317872,9.74283765347885,5.193724420191,0.275377407600208,0.334115438761145,0.39614783966684,0.730263278427985,0.286803519061584,0.314816577215358,0.0910370717972783,0.0778977006100422,0.0187705302674801,0.803847958704833,0.178789300797748,0.0488033786954481,0.00187705302674801,25.0801886792453,-0.419637396103972,-0.0167318277175178,-0.908476275328928,-0.213157267791865
"62158",6,2,4,0,2,0,0,1,1,1,0,75,66,16.3333333333333,14,7,0,23,36,2,16,15,0,4,7,1,3,0,0,1,1,0,18,22,3,2,49,4,8.26530612244898,1.6530612244898,4.59295246200008,3.85714285714286,2.20408163265306,1.10204081632653,12.6734693877551,8.81632653061225,0.348484848484849,0.373333333333333,0.545454545454545,0.918787878787879,0.35,0.378740499023763,0.0933333333333333,0.0533333333333333,0.0266666666666667,0.813333333333333,0.186666666666667,0.0933333333333333,0,27.9166666666667,-4.04223950652522,-0.144796639039709,-0.262779085664658,-1.75186057109772
"62159",10,0,10,0,0,0,0,0,3,0,1,47,45,12.3333333333333,9,2,0,11,13,0,4,4,0,2,10,0,0,2,2,0,8,2,13,11,1,1,37,2,2.91891891891892,1.05405405405405,1.98842957176291,7.2972972972973,1.45945945945946,0,8.02702702702703,2.91891891891892,0.244444444444444,0.276595744680851,0.288888888888889,0.56548463356974,0.314285714285714,0.247631844603257,0.212765957446809,0.0425531914893617,0,0.74468085106383,0.191489361702128,0.0425531914893617,0,28.45,1.85516810516811,0.0652080177563482,0.0893591354438845,0.950629100466857
"62162",13,4,9,2,1,2,1,0,3,2,3,137,121,27.6666666666667,31,7,1,43,64,4,29,24,0,9,20,0,3,2,5,4,6,1,28,29,3,0,83,9,7.80722891566265,1.87951807228916,4.53320326111491,6.50602409638554,2.92771084337349,1.30120481927711,13.9879518072289,9.43373493975904,0.355371900826446,0.408759124087591,0.528925619834711,0.937684743922302,0.39,0.392823677777495,0.145985401459854,0.0656934306569343,0.0291970802919708,0.72992700729927,0.226277372262774,0.0510948905109489,0.0072992700729927,28.4807692307692,-4.65964791567201,-0.163606814054655,-0.502939465427274,-1.83554549426012
"62164",55,34,21,12,9,17,3,3,2,3,1,1014,881,230,176,42,5,246,367,23,141,128,0,104,133,8,12,2,25,9,11,1,267,245,8,15,690,104,5.00869565217391,1.52173913043478,4.62356470689804,5.20434782608696,4.0695652173913,0.9,9.62608695652174,5.51739130434783,0.279228149829739,0.354043392504931,0.416572077185017,0.770615469689948,0.302578018995929,0.33251962597224,0.131163708086785,0.102564102564103,0.0226824457593688,0.734714003944773,0.173570019723866,0.0414201183431953,0.00493096646942801,25.65,-0.743304280260802,-0.0289787243766395,-0.740567400736342,-0.365171302138236
"62165",4,2,2,1,0,0,0,0,0,0,0,58,52,13.3333333333333,14,3,0,17,20,0,7,7,0,5,5,0,1,1,1,0,2,0,15,16,1,2,40,5,4.725,1.65,3.49856470689804,3.375,3.375,0,11.475,4.725,0.326923076923077,0.379310344827586,0.384615384615385,0.763925729442971,0.354166666666667,0.332338298832583,0.0862068965517241,0.0862068965517241,0,0.827586206896552,0.241379310344828,0.0517241379310345,0,26.3125,0.0490870240870231,0.00186554010782036,0.00276376312269683,0.0238255441611795
"62168",14,4,10,1,2,5,0,1,1,2,0,166,140,33.3333333333333,33,8,0,47,73,6,35,34,0,18,17,0,3,0,2,5,5,2,40,37,0,1,100,18,9.18,1.95,6.06356470689804,4.59,4.86,1.62,12.69,9.45,0.335714285714286,0.421686746987952,0.521428571428571,0.943115318416523,0.341666666666667,0.397903997420591,0.102409638554217,0.108433734939759,0.036144578313253,0.72289156626506,0.198795180722892,0.0481927710843374,0,28.3035714285714,-4.67591297591298,-0.165205758139512,-0.611873178294489,-1.84299150088702
"62170",6,3,3,2,1,2,1,0,1,1,0,100,77,22,11,0,0,14,23,3,16,15,0,22,11,0,1,1,4,0,0,0,30,21,2,0,66,22,6.13636363636364,1.63636363636364,6.89629197962531,4.5,9,1.22727272727273,5.72727272727273,6.54545454545455,0.181818181818182,0.36,0.298701298701299,0.658701298701299,0.171875,0.305721623010132,0.11,0.22,0.03,0.64,0.11,0,0,26.5,-1.77136752136752,-0.0668440574100952,-0.163396584780233,-0.816982923901163
"62171",8,8,0,0,0,2,0,0,0,0,0,221,197,47,43,11,4,63,97,5,38,38,0,22,25,0,2,2,2,0,0,0,47,62,5,3,141,22,7.27659574468085,1.80851063829787,4.84696896221719,4.78723404255319,4.21276595744681,0.957446808510638,12.063829787234,7.27659574468085,0.319796954314721,0.384615384615385,0.49238578680203,0.877001171417415,0.343195266272189,0.369799547719264,0.113122171945701,0.0995475113122172,0.0226244343891403,0.764705882352941,0.194570135746606,0.0497737556561086,0.0180995475113122,24.75,-2.50250872059383,-0.101111463458336,-0.528026531393535,-1.19463016152383
"62174",35,6,66,8,1,7,1,0,1,3.8,0,134,115,30,22,11,1,31,48,4,18,17,5,13,21,0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,8,5.1,1.3,4.25689804023137,6.3,3.9,1.2,9.3,5.4,0.269565217391304,NA,0.417391304347826,NA,0.286928799149841,NA,0.156716417910448,0.0597014925373134,0.0298507462686567,NA,0.164179104477612,0.082089552238806,0.00746268656716418,29.1,-0.625912975912976,-0.0215090369729545,-0.0716967899098483,-0.267525335484509
"62175",5,5,0,2,0,2,0,0,0,0,0,149,137,37.3333333333333,22,2,4,30,46,2,14,12,0,10,30,0,2,2,2,0,0,0,36,41,3,2,112,10,2.89285714285714,1.07142857142857,3.01642184975518,7.23214285714286,2.41071428571429,0.482142857142857,7.23214285714286,3.375,0.218978102189781,0.268456375838926,0.335766423357664,0.60422279919659,0.261682242990654,0.257982302745016,0.201342281879195,0.0671140939597315,0.0134228187919463,0.718120805369127,0.147651006711409,0.0134228187919463,0.0268456375838926,20.9,1.39908702408702,0.0669419628749772,0.277685179333239,0.931829460849795
"62179",7,6,52,14,0,14,0,0,0,1.9,0,0,0,0,8,8,0,0,4,4,1,1,3,1,4,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,Inf,-Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,NA,Inf,NA,0.533333333333333,NA,Inf,-Inf,Inf,NA,Inf,Inf,NA,NA,-Inf,NA,NA,NA
"62182",6,3,23,15,8,7,0,2,0,-0.4,0,0,0,0,8,8,0,0,2,1,2,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-3,NA,-Inf,Inf,NA,NA,Inf,NA,Inf,NA,NA,Inf,NA,1,NA,NA,-Inf,Inf,NA,Inf,Inf,NA,NA,-Inf,NA,NA,NA
"62183",6,3,11,5,4,1,0,1,0,-0.1,0,0,0,0,2,2,1,0,1,0,1,0,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,-Inf,Inf,Inf,NA,NA,Inf,NA,NA,Inf,NA,0,NA,Inf,NA,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62192",2,0,2,0,0,0,0,0,0,0,0,25,20,5,1,3,0,5,11,1,4,4,0,5,0,0,0,0,0,0,1,0,6,9,0,0,15,5,7.2,2,8.72356470689804,0,9,1.8,9,7.2,0.25,0.4,0.55,0.95,0.210526315789474,0.396095056138515,0,0.2,0.04,0.76,0.04,0.12,0,27.75,-2.42591297591298,-0.0874202874202874,-0.0485668263446041,-0.971336526892083
"62196",1,0,1,0,0,0,0,0,0,0,0,5,4,1,2,0,0,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,1,9,3,6.12356470689804,0,9,0,18,9,0.5,0.6,0.5,1.1,0.5,0.48612830906245,0,0.2,0,0.8,0.4,0,0,29.25,-4.22591297591298,-0.14447565729617,-0.0160528508106856,-1.60528508106856
"62198",8,5,42.2,17,0,17,0,0,0,0.2,0,0,0,0,9,9,5,5,2,2,4,1,2,0,4,0,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,Inf,Inf,Inf,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,-0.483870967741935,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62204",14,8,51.2,28,14,14,0,3,0,0.6,0,0,0,0,15,14,2,2,3,3,3,2,2,0,5,0,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,Inf,NA,Inf,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,0.119047619047619,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
