"CID","G","GS","RA","W","SVO","BS","SV","L","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","HP","DP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"72220",34,0,34,3,3,3,0,0,5,9,4,151,137,35.3333333333333,18,4,0,34,74,12,23,23,0,10,45,0,0,2,4,2,19,6,18,40,0,0,106,10,5.85849056603774,1.24528301886792,6.05026012280797,11.4622641509434,2.54716981132075,3.05660377358491,8.66037735849057,5.85849056603774,0.248175182481752,0.317880794701987,0.54014598540146,0.858026780103447,0.275,0.360536320566961,0.298013245033113,0.0662251655629139,0.0794701986754967,0.529801324503311,0.119205298013245,0.0264900662251656,0,28.9485294117647,-1.37152651993849,-0.0473781068609689,-0.186002938046767,-0.615903768366778
"72222",9,0,9,2,0,0,0,0,1,2,1,53,45,10.6666666666667,10,1,0,14,24,3,8,8,0,7,11,0,0,3,1,1,7,4,8,12,0,0,32,7,6.75,1.96875,6.8957789907325,9.28125,5.90625,2.53125,11.8125,6.75,0.311111111111111,0.415094339622642,0.533333333333333,0.948427672955975,0.354838709677419,0.410370681585058,0.207547169811321,0.132075471698113,0.0566037735849057,0.584905660377358,0.188679245283019,0.0188679245283019,0,28.8888888888889,-2.26303595390075,-0.0783358599427184,-0.0928425006728514,-0.875872647857089
"72223",146,9,137,17,21,9,12,17,49,29,20,1023,933,234,159,36,5,248,438,48,154,145,4,72,248,3,4,7,11,15,84,25,199,235,5,0,702,68,5.57692307692308,1.35042735042735,4.75208240953592,9.53846153846154,2.76923076923077,1.84615384615385,9.53846153846154,5.92307692307692,0.265809217577706,0.319648093841642,0.469453376205788,0.78910147004743,0.31201248049922,0.338984769121669,0.242424242424242,0.0664711632453568,0.0469208211143695,0.629521016617791,0.155425219941349,0.0351906158357771,0.00488758553274682,28.3869863013699,-1.43611287697768,-0.0505905368654219,-1.31535395850097,-0.64289049780106
"72224",6,5,1,0,0,0,0,1,1,0,0,115,108,29.3333333333333,15,3,0,20,29,2,8,6,0,6,27,0,1,0,0,0,3,0,31,29,1,0,88,6,1.84090909090909,0.886363636363636,2.99236989982341,8.28409090909091,1.84090909090909,0.613636363636364,6.13636363636364,2.45454545454546,0.185185185185185,0.226086956521739,0.268518518518519,0.494605475040258,0.225,0.220004282101085,0.234782608695652,0.0521739130434783,0.0173913043478261,0.695652173913043,0.130434782608696,0.0260869565217391,0,23.6666666666667,2.03241859155379,0.0858768418966391,0.279894892107564,1.21693431351115
"72226",14,0,14,1,5,1,4,0,7,2,0,78,69,19.6666666666667,6,2,1,12,25,3,5,4,0,7,19,0,1,0,1,1,5,1,20,18,1,0,59,7,1.83050847457627,0.966101694915254,4.45192305852911,8.69491525423729,3.20338983050847,1.3728813559322,5.49152542372881,2.28813559322034,0.173913043478261,0.256410256410256,0.36231884057971,0.618729096989967,0.1875,0.268741552813936,0.243589743589744,0.0897435897435897,0.0384615384615385,0.615384615384615,0.0769230769230769,0.0256410256410256,0.0128205128205128,28.1607142857143,2.19882845287891,0.0780814162087627,0.170622353937667,1.09373303806197
"72243",30,0,30,3,2,0,2,2,7,4,4,107,92,24.6666666666667,16,3,0,21,30,2,10,10,1,12,30,2,0,0,1,1,11,4,23,19,1,1,74,11,3.64864864864865,1.2972972972973,3.29273845019196,10.9459459459459,4.37837837837838,0.72972972972973,7.66216216216216,3.64864864864865,0.228260869565217,0.308411214953271,0.326086956521739,0.63449817147501,0.316666666666667,0.293450095744696,0.280373831775701,0.102803738317757,0.0186915887850467,0.579439252336449,0.149532710280374,0.0280373831775701,0,29.0166666666667,0.838315397450597,0.0288908235767007,0.0791822572102166,0.370010547711293
"72244",4,0,4,1,0,0,0,2,2,2,0,35,32,7.66666666666667,7,1,0,10,17,2,5,5,0,3,10,0,0,0,0,0,2,0,7,5,0,0,23,3,5.8695652173913,1.69565217391304,5.28980072986293,11.7391304347826,3.52173913043478,2.34782608695652,11.7391304347826,5.8695652173913,0.3125,0.371428571428571,0.53125,0.902678571428571,0.4,0.386321711778224,0.285714285714286,0.0857142857142857,0.0571428571428571,0.571428571428571,0.2,0.0285714285714286,0,28.0625,-1.38260117129206,-0.0492686386206524,-0.0419695810472224,-0.599565443531749
"72257",963,627,336,160,64,21,40,208,95,63,30,14916,13667,3556.33333333333,2258,620,66,3378,5432,434,1645,1537,16,918,3329,93,91,103,146,200,187,63,3111,3882,118,26,10669,902,3.88968038241635,1.20348673727622,3.80848753886259,8.42468834942356,2.32317930452713,1.09832224200956,8.54869247352142,4.16299559471366,0.24716470329992,0.296728345400912,0.39745372064096,0.694182066041872,0.294547273636818,0.302914927535037,0.223183159023867,0.0604719764011799,0.0290962724591043,0.676387771520515,0.151381067310271,0.0415661035130062,0.00442477876106195,25.7416926272066,0.323968451385589,0.0125853593264953,4.97308143164362,0.166702917392184
"72273",428,63,365,41,38,14,21,33,106,60,63,3267,2938,774.666666666667,473,110,16,709,1181,110,362,325,17,263,667,16,21,19,28,59,227,69,727,838,10,6,2324,246,3.77581755593804,1.23278829604131,4.40987107334868,7.74913941480207,3.05550774526678,1.27796901893287,8.23709122203098,4.20567986230637,0.241320626276378,0.300887664524028,0.401974132062628,0.702861796586656,0.274518790100825,0.307497963433004,0.204162840526477,0.0752984389348026,0.0336700336700337,0.673094582185491,0.144781144781145,0.0336700336700337,0.00489745944291399,27.9193925233645,0.281284183792877,0.0100748676231936,0.867184902085253,0.132718840233433
"72274",147,72,75,25,7,3,3,24,17,18,7,2020,1832,472.333333333333,317,92,10,468,727,49,229,210,2,146,431,12,6,19,24,27,55,16,471,457,17,5,1417,144,4.00141143260409,1.29569513055752,3.77152881430342,8.21242060691602,2.78193366266761,0.933662667607622,8.91743119266055,4.36344389555399,0.255458515283843,0.314851485148515,0.396834061135371,0.711685546283886,0.308541973490427,0.313485624285915,0.213366336633663,0.0712871287128713,0.0242574257425743,0.678217821782178,0.156930693069307,0.0455445544554455,0.00495049504950495,26.3486394557823,0.123520150545258,0.00468791380111094,0.246028661339785,0.0608981834999468
"72276",10,0,10,0,2,1,1,0,5,2,2,45,40,11.6666666666667,3,1,0,6,13,2,3,3,0,5,11,0,0,1,0,1,6,3,13,10,2,0,35,5,2.31428571428571,0.942857142857143,4.96185041930393,8.48571428571428,3.85714285714286,1.54285714285714,4.62857142857143,2.31428571428571,0.15,0.244444444444444,0.325,0.569444444444444,0.148148148148148,0.252810109060373,0.244444444444444,0.111111111111111,0.0444444444444444,0.6,0.0666666666666667,0.0222222222222222,0,28.475,2.17267833181353,0.0763012583604401,0.0989090386153853,1.09898931794873
