"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"63783",530,385,145,148,9,140,5,4,26,28,12,11006,9800,2528,1845,526,62,2679,4067,246,1408,1303,24,990,1074,27,109,80,195,79,99,34,2748,3305,171,173,7584,966,4.63884493670886,1.44185126582278,4.64032186685484,3.82357594936709,3.5245253164557,0.875791139240506,9.53757911392405,5.0126582278481,0.273367346938776,0.338360894057787,0.415,0.753360894057787,0.283269297939225,0.33261213894878,0.0975831364710158,0.0877703071052153,0.0223514446665455,0.782936580047247,0.167635834999091,0.0477921133926949,0.00563329093221879,24.8377358490566,0.0344769596544214,0.00138808786211208,0.389898457268814,0.0177129955146654
"63785",123,7,116,7,4,8,0,3,18,18,8,1016,851,226.666666666667,153,36,4,214,321,21,127,119,4,149,103,2,9,14,29,5,86,27,247,282,12,12,680,145,4.725,1.58382352941176,5.29331888844829,4.08970588235294,5.91617647058824,0.833823529411765,8.49705882352941,5.04264705882353,0.251468860164512,0.358267716535433,0.377203290246769,0.735471006782202,0.262228260869565,0.334310721392484,0.101377952755906,0.142716535433071,0.0206692913385827,0.726377952755906,0.150590551181102,0.0354330708661417,0.00393700787401575,28.010162601626,0.00448812867899306,0.00016023215369455,0.00403547646341829,0.00198596282648538
"63786",128,0,128,11,24,8,5,19,36,22,20,613,535,144,94,16,2,125,184,13,62,50,4,68,118,1,6,5,14,3,62,11,131,162,1,3,432,64,3.125,1.3125,3.9466685616509,7.375,4.25,0.8125,7.8125,3.875,0.233644859813084,0.313213703099511,0.34392523364486,0.65713893674437,0.273170731707317,0.298006867033889,0.192495921696574,0.104404567699837,0.0212071778140294,0.67047308319739,0.153344208809135,0.0261011419249592,0.0032626427406199,28.67578125,1.17213518750252,0.0408754404033028,0.654007046452845,0.533447835605909
"63793",12,8,4,1,1,4,0,1,2,2,1,224,176,46.3333333333333,37,10,0,51,73,4,29,27,1,42,27,2,3,4,7,1,3,2,52,49,7,4,139,41,5.24460431654676,1.98561151079137,5.69012379746225,5.24460431654676,8.15827338129496,0.776978417266187,9.90647482014388,5.63309352517986,0.289772727272727,0.415178571428571,0.414772727272727,0.829951298701299,0.317567567567568,0.379095272221034,0.120535714285714,0.183035714285714,0.0178571428571429,0.669642857142857,0.165178571428571,0.0446428571428571,0,26.0208333333333,-0.585958337677333,-0.0225188152189848,-0.115930196868107,-0.25877276086631
"63796",222,0,222,10,73,22,13,60,76,37,40,1052,869,229.333333333333,171,40,4,224,299,9,109,97,6,166,163,0,7,12,30,10,80,31,252,219,15,18,688,160,3.80668604651163,1.67441860465116,4.26029905260697,6.39680232558139,6.51453488372093,0.353197674418605,8.7906976744186,4.27761627906977,0.257767548906789,0.374524714828897,0.344073647871116,0.718598362700014,0.305397727272727,0.33459804064114,0.154942965779468,0.152091254752852,0.00855513307984791,0.669201520912547,0.16254752851711,0.0380228136882129,0.00380228136882129,28.8186936936937,0.769518908432755,0.0267020745843573,0.680408419038437,0.323388031862375
"63798",85,0,85,5,14,5,5,9,20,13,7,410,383,102,62,9,1,96,179,24,51,49,6,24,84,1,2,1,12,0,55,16,116,87,0,2,306,18,4.32352941176471,1.11764705882353,5.01978947668358,7.41176470588235,2.11764705882353,2.11764705882353,8.47058823529412,4.5,0.25065274151436,0.278048780487805,0.467362924281984,0.745411704769789,0.259927797833935,0.318103116340131,0.204878048780488,0.0439024390243902,0.0585365853658537,0.678048780487805,0.151219512195122,0.0219512195121951,0.0024390243902439,28.65,0.547135187502523,0.0190972142234737,0.216435094532702,0.263945237235003
"63799",204,3,201,21,23,15,18,5,48,48,32,1004,840,220.333333333333,165,45,3,235,352,22,121,118,6,145,110,1,13,6,26,5,128,42,267,233,4,8,661,139,4.81996974281392,1.69742813918306,5.2707461377141,4.49319213313162,5.92284417549168,0.898638426626324,9.59909228441755,4.94251134644478,0.279761904761905,0.377490039840637,0.419047619047619,0.796537658888256,0.295423023578363,0.356774705320216,0.109561752988048,0.138446215139442,0.0219123505976096,0.719123505976096,0.164342629482072,0.0448207171314741,0.00298804780876494,28.8247549019608,0.104623841057743,0.0036296524086186,0.0888592682258109,0.0442526236184317
"63800",14,14,0,5,0,5,0,0,0,0,0,311,252,70,39,6,0,54,87,9,43,40,1,51,41,1,5,1,4,2,0,0,64,96,9,4,210,50,5.14285714285714,1.48571428571429,5.72147014895249,5.27142857142857,6.55714285714286,1.15714285714286,6.94285714285714,5.52857142857143,0.214285714285714,0.340836012861736,0.345238095238095,0.686074108099832,0.217391304347826,0.315780658355023,0.131832797427653,0.160771704180064,0.0289389067524116,0.668810289389068,0.12540192926045,0.0192926045016077,0,24.8035714285714,-0.481436241068906,-0.0194099564433828,-0.150966327892977,-0.242711138091604
"63801",28,12,16,5,1,7,1,0,2,2,1,346,289,74.6666666666667,49,17,1,80,138,13,53,48,2,47,42,2,3,1,6,5,5,1,89,78,10,6,224,45,5.78571428571428,1.67410714285714,6.02504157752392,5.0625,5.66517857142857,1.56696428571429,9.64285714285714,6.38839285714286,0.27681660899654,0.375722543352601,0.477508650519031,0.853231193871632,0.282700421940928,0.374963685491882,0.121387283236994,0.130057803468208,0.0375722543352601,0.690751445086705,0.141618497109827,0.0491329479768786,0.00289017341040462,27.4196428571429,-1.34125766964033,-0.0489159423639588,-0.405821151463954,-0.586446750670454
"63806",65,8,57,3,2,2,0,2,11,10,8,314,268,69.3333333333333,51,14,1,73,110,7,39,36,0,41,41,1,4,2,8,0,38,14,78,77,2,2,208,41,4.67307692307692,1.64423076923077,4.9824591599415,5.32211538461539,5.32211538461539,0.908653846153846,9.47596153846154,5.0625,0.272388059701493,0.363057324840764,0.41044776119403,0.773505086034794,0.294642857142857,0.34500844738385,0.130573248407643,0.130573248407643,0.0222929936305732,0.71656050955414,0.162420382165605,0.0445859872611465,0.00318471337579618,28.85,-0.0153648124974772,-0.000532575823136126,-0.00410280634119682,-0.00653313111655545
"63819",73,45,28,15,1,20,1,0,3,9,0,1375,1180,296.666666666667,228,77,5,340,517,30,190,182,1,170,165,6,7,14,21,12,16,8,307,370,7,16,890,169,5.52134831460674,1.71573033707865,4.98984896115152,5.00561797752809,5.15730337078652,0.910112359550562,10.314606741573,5.76404494382022,0.288135593220339,0.378909090909091,0.438135593220339,0.81704468412943,0.3125,0.363807162646202,0.12,0.122909090909091,0.0218181818181818,0.725818181818182,0.165818181818182,0.056,0.00363636363636364,25.8561643835616,-0.716909756317702,-0.0277268409065919,-0.913958829883956,-0.332348665412348
"63830",8,5,3,2,0,2,0,0,0,0,0,157,145,37.6666666666667,24,7,0,34,50,3,14,14,0,12,19,0,0,0,0,0,2,0,41,49,2,2,113,12,3.34513274336283,1.2212389380531,4.0609138910511,4.53982300884956,2.86725663716814,0.716814159292035,8.12389380530973,3.34513274336283,0.23448275862069,0.292993630573248,0.344827586206897,0.637821216780145,0.252032520325203,0.28515601273042,0.121019108280255,0.0764331210191083,0.0191082802547771,0.78343949044586,0.152866242038217,0.0445859872611465,0,24.25,1.70200244413969,0.0701856677995749,0.29374001708711,0.935477761423916
"63831",255,0,255,22,32,10,10,22,54,32,29,1475,1369,351,250,67,5,363,563,41,157,141,7,75,190,5,12,11,41,14,141,49,430,371,10,9,1053,68,3.61538461538462,1.22792022792023,4.09570702318936,4.87179487179487,1.92307692307692,1.05128205128205,9.30769230769231,4.02564102564103,0.265157048940833,0.301694915254237,0.411249086924763,0.712944002179,0.28,0.311120985399005,0.128813559322034,0.0461016949152542,0.0277966101694915,0.783050847457627,0.169491525423729,0.0454237288135593,0.00338983050847458,28.3970588235294,1.0214941618615,0.035971829625366,1.40290135538928,0.47555978148789
"63833",4,2,2,1,0,1,0,0,0,2,0,78,67,17,11,2,1,17,30,3,11,11,0,9,4,0,2,1,0,0,0,0,16,30,3,1,51,9,5.82352941176471,1.52941176470588,6.4903777119777,2.11764705882353,4.76470588235294,1.58823529411765,9,5.82352941176471,0.253731343283582,0.333333333333333,0.447761194029851,0.781094527363184,0.225806451612903,0.336641280717595,0.0512820512820513,0.115384615384615,0.0384615384615385,0.794871794871795,0.141025641025641,0.0256410256410256,0.0128205128205128,25.6875,-0.776394224262184,-0.0302245926720072,-0.0570908972693468,-0.365967290188121
"63834",8,4,4,2,0,1,0,0,0,1,0,129,114,26.6666666666667,36,3,0,40,46,1,17,16,0,11,16,1,2,0,1,1,0,0,23,37,2,3,80,11,5.4,1.9125,3.60361300609535,5.4,3.7125,0.3375,13.5,5.7375,0.350877192982456,0.403100775193798,0.403508771929825,0.806609547123623,0.393939393939394,0.364947204592565,0.124031007751938,0.0852713178294574,0.00775193798449612,0.775193798449612,0.27906976744186,0.0232558139534884,0,26.59375,-0.690364812497478,-0.0259596639246995,-0.0769175227398504,-0.298129933100195
"63843",7,0,7,0,0,1,0,0,1,2,0,46,42,10,6,2,0,11,22,3,7,7,0,4,8,0,0,0,0,0,2,0,8,14,0,0,30,4,6.3,1.5,6.57861300609535,7.2,3.6,2.7,9.9,6.3,0.261904761904762,0.326086956521739,0.523809523809524,0.849896480331263,0.258064516129032,0.361012426945337,0.173913043478261,0.0869565217391304,0.0652173913043478,0.673913043478261,0.130434782608696,0.0434782608695652,0,28.6071428571429,-1.25286481249748,-0.0437955240323712,-0.0486616933693014,-0.528931449666319
"63844",330,7,323,29,28,17,7,19,77,53,19,2508,2246,561.666666666667,418,123,20,647,1068,86,332,312,17,219,235,3,27,14,56,12,250,81,587,781,4,4,1685,202,4.99940652818991,1.51157270029674,5.31125395565024,3.76557863501484,3.50919881305638,1.37804154302671,10.3673590504451,5.31988130563798,0.28806767586821,0.343301435406699,0.475512021371327,0.818813456778025,0.287397540983607,0.354586767757075,0.0937001594896332,0.0805422647527911,0.0342902711323764,0.779904306220096,0.166666666666667,0.0490430622009569,0.00797448165869218,28.2015151515152,-0.272746118135459,-0.00967132853217661,-0.603562539878429,-0.120327460103355
"63845",61,3,58,5,2,2,1,1,12,6,1,468,391,105,53,26,2,93,159,12,55,49,1,65,57,1,2,2,14,8,46,9,131,107,0,4,315,64,4.2,1.4952380952381,5.30718443466677,4.88571428571429,5.57142857142857,1.02857142857143,7.97142857142857,4.71428571428571,0.237851662404092,0.352564102564103,0.406649616368286,0.759213718932389,0.25,0.34101739375728,0.121794871794872,0.136752136752137,0.0256410256410256,0.696581196581197,0.113247863247863,0.0555555555555556,0.00427350427350427,28.094262295082,0.332849473216808,0.0118475961290884,0.138221954839365,0.147673028674535
"63851",71,22,49,12,7,13,3,4,9,12,1,844,757,197.333333333333,143,31,1,204,324,29,104,94,3,68,134,4,10,3,23,4,36,13,214,211,3,4,592,65,4.28716216216216,1.36317567567568,4.61915354663589,6.11148648648649,3.10135135135135,1.32263513513514,9.30405405405405,4.74324324324324,0.269484808454425,0.32345971563981,0.428005284015852,0.751464999655662,0.289735099337748,0.328911256107251,0.158767772511848,0.0770142180094787,0.0343601895734597,0.721563981042654,0.169431279620853,0.0367298578199052,0.00118483412322275,26.9295774647887,0.30389194425928,0.0112846903987494,0.247427285779987,0.146580145604258
"63856",83,28,55,14,6,12,2,3,13,8,8,1131,970,256,148,46,4,238,412,40,133,126,2,139,175,3,7,9,23,12,44,15,265,288,16,13,768,137,4.4296875,1.46484375,5.34814425609535,6.15234375,4.88671875,1.40625,8.3671875,4.67578125,0.245360824742268,0.342175066312997,0.424742268041237,0.766917334354234,0.259842519685039,0.339331920266505,0.15473032714412,0.121131741821397,0.0353669319186561,0.676392572944297,0.130857648099027,0.0406719717064545,0.00353669319186561,26.5753012048193,0.371353937502523,0.013973649240716,0.3974726895137,0.175717369369452
"63859",25,11,14,4,2,4,2,0,3,5,1,383,306,83.6666666666667,56,10,0,70,92,4,54,52,0,69,53,1,5,0,2,2,9,5,75,113,11,4,251,69,5.59362549800797,1.66135458167331,4.90729826505949,5.70119521912351,7.42231075697211,0.430278884462151,7.52988047808765,5.80876494023904,0.228758169934641,0.368146214099217,0.300653594771242,0.668799808870459,0.259842519685039,0.318805479076798,0.138381201044386,0.180156657963446,0.010443864229765,0.66579634464752,0.14621409921671,0.0261096605744125,0,26.6,-0.761629752736521,-0.0286326974712978,-0.266178039455398,-0.347490913127151
"63861",83,6,77,6,6,5,3,3,11,12,6,619,498,128.666666666667,89,20,3,141,254,29,96,93,0,102,92,1,8,7,16,10,56,26,131,139,6,1,386,102,6.50518134715026,1.88860103626943,6.95685134806426,6.43523316062176,7.13471502590674,2.02849740932642,9.86269430051814,6.71502590673575,0.283132530120482,0.408723747980614,0.51004016064257,0.918763908623184,0.290909090909091,0.399703618127765,0.148626817447496,0.164781906300485,0.0468497576736672,0.623586429725363,0.143780290791599,0.0323101777059774,0.00484652665589661,28.5421686746988,-1.66789071923323,-0.0584360192893027,-0.835418646135957,-0.674813122888495
"63862",12,3,9,0,2,3,0,2,2,1,0,123,104,26.6666666666667,13,8,3,27,50,3,24,18,0,18,11,0,1,0,3,0,10,4,37,28,2,1,80,18,6.075,1.6875,5.74111300609535,3.7125,6.075,1.0125,9.1125,8.1,0.259615384615385,0.365853658536585,0.480769230769231,0.846622889305816,0.263736263736264,0.366769575557242,0.0894308943089431,0.146341463414634,0.024390243902439,0.739837398373984,0.105691056910569,0.0650406504065041,0.024390243902439,28.1666666666667,-3.05286481249748,-0.108385732988076,-0.321142912557263,-1.30545899413521
"63863",80,42,38,11,3,20,3,0,6,8,4,1388,1201,302,239,71,8,356,557,38,199,185,5,157,86,4,6,10,34,20,23,8,367,385,14,24,906,152,5.51324503311258,1.68211920529801,5.6547719464927,2.56291390728477,4.67880794701987,1.13245033112583,10.6092715231788,5.93046357615894,0.296419650291424,0.380403458213256,0.463780183180683,0.844183641393939,0.293628808864266,0.372808468529736,0.0619596541786743,0.109510086455331,0.0273775216138329,0.78314121037464,0.172190201729107,0.0511527377521614,0.00576368876080692,26.203125,-0.883328388656418,-0.033710803144908,-1.13118472775136,-0.407487293858558
"63866",840,23,817,61,215,67,50,161,231,155,56,4886,4391,1125,840,245,23,1206,1791,98,606,568,25,402,470,5,54,46,102,34,397,130,1321,1407,76,42,3375,377,4.544,1.40711111111111,4.38083522831757,3.76,3.216,0.784,9.648,4.848,0.27465269870189,0.330945558739255,0.407879754042359,0.738825312781614,0.285787980397214,0.32609953186653,0.0961932050757266,0.0771592304543594,0.0200573065902579,0.794514940646746,0.171919770773639,0.0501432664756447,0.00470732705689726,28.5321428571429,0.199135187502523,0.00697932813877912,0.872416017347391,0.0892771200723895
"63867",859,719,140,303,25,247,6,18,31,25,3,20351,18680,4752,3517,948,96,5206,8281,645,2671,2451,27,1287,2070,54,169,128,450,157,81,27,5715,5647,128,211,14256,1260,4.64204545454546,1.36069023569024,4.76737563235797,3.92045454545455,2.4375,1.22159090909091,9.85984848484848,5.05871212121212,0.278693790149893,0.32543855338804,0.44330835117773,0.76874690456577,0.282694929961572,0.33413228202599,0.101714903444548,0.0619134194879859,0.031693774261707,0.795636578055132,0.172817060586703,0.0465824775195322,0.00471721291337035,24.0340512223516,-0.0115769337095983,-0.00048168881735726,-0.254331695564633,-0.00624862895102534
"63869",76,61,15,24,1,25,1,0,1,3,3,1676,1490,385.333333333333,301,75,7,429,656,46,238,218,1,149,196,6,16,13,42,15,8,3,424,451,42,29,1156,148,5.0916955017301,1.49740484429066,4.76546421716801,4.57785467128028,3.48010380622837,1.07439446366782,10.0198961937716,5.55882352941176,0.287919463087248,0.353221957040573,0.440268456375839,0.793490413416412,0.303006329113924,0.348834913959084,0.116945107398568,0.0883054892601432,0.0274463007159905,0.757756563245823,0.179594272076372,0.0447494033412888,0.00417661097852029,24.7434210526316,-0.511688341909242,-0.020679773456582,-0.885400670955879,-0.264141011621682
"63872",37,23,14,10,2,8,0,1,2,1,1,766,684,177.666666666667,137,19,4,180,267,20,85,82,2,75,95,3,1,8,17,3,4,1,202,201,19,10,533,73,4.15384615384615,1.42401500938086,4.70525465712724,4.81238273921201,3.79924953095685,1.01313320825516,9.11819887429644,4.30581613508443,0.263157894736842,0.33420365535248,0.390350877192982,0.724554532545463,0.280701754385965,0.324308158910631,0.12402088772846,0.0953002610966057,0.0261096605744125,0.748041775456919,0.178851174934726,0.0248041775456919,0.00522193211488251,24.5202702702703,0.741319052418095,0.0302329070702337,0.596819980312391,0.389569177749602
"63873",86,39,47,4,5,23,3,2,12,7,0,1292,1088,279.666666666667,198,55,4,297,480,40,193,182,1,179,219,3,12,13,17,10,37,6,295,282,22,22,839,178,5.85697258641239,1.6984505363528,5.28123517534445,7.0476758045292,5.76042908224076,1.28724672228844,9.55780691299166,6.21096543504172,0.272977941176471,0.375386996904025,0.441176470588235,0.81656346749226,0.305588585017836,0.362010435033642,0.169504643962848,0.137770897832817,0.0309597523219814,0.653250773993808,0.153250773993808,0.0425696594427245,0.00309597523219814,26.8052325581395,-1.16383024753919,-0.0434180246343653,-1.34917491363824,-0.522126514565882
"63874",484,319,165,132,16,123,3,11,33,25,12,9844,8781,2274.33333333333,1616,435,54,2378,3740,273,1249,1162,21,866,1203,28,77,76,225,92,126,55,2660,2526,139,121,6823,845,4.59827055547413,1.41711856954419,4.6957902008777,4.76051590209585,3.42693829693683,1.08031657628609,9.4102301040598,4.94254726659827,0.270811980412254,0.336753352295815,0.425919599134495,0.76267295143031,0.285153075047413,0.33559146188941,0.122206420154409,0.0858390898008939,0.0277326290125965,0.752742787484762,0.164160910199106,0.0441893539211703,0.00548557496952458,24.8868801652893,0.104587920904252,0.00420253242711093,1.06199550926585,0.0539412591053356
"63883",61,20,41,6,3,10,1,2,9,10,6,727,586,150.333333333333,99,31,4,158,269,24,123,119,2,125,80,1,9,10,8,6,23,9,167,184,12,6,451,123,7.12416851441242,1.86917960088692,6.54424493514191,4.78935698447894,7.48337028824834,1.43680709534368,9.4589800443459,7.36363636363636,0.26962457337884,0.394773039889959,0.459044368600683,0.853817408490641,0.272912423625255,0.377952305764445,0.110041265474553,0.169188445667125,0.0330123796423659,0.676753782668501,0.136176066024759,0.0426409903713893,0.00550206327372765,27.8155737704918,-2.31650117613384,-0.0832807259432234,-1.39109657038495,-0.956737668765443
"63884",12,9,3,4,1,4,1,0,1,1,1,251,218,55.3333333333333,43,13,1,65,104,8,41,41,0,31,41,1,0,1,4,1,3,1,62,49,5,6,166,31,6.66867469879518,1.73493975903614,5.15692625910739,6.66867469879518,5.0421686746988,1.30120481927711,10.5722891566265,6.66867469879518,0.298165137614679,0.386454183266932,0.477064220183486,0.863518403450419,0.337278106508876,0.380177752258665,0.163346613545817,0.123505976095618,0.0318725099601594,0.677290836653386,0.171314741035857,0.051792828685259,0.00398406374501992,25.6458333333333,-1.62153951129266,-0.0632281856556033,-0.388736252549265,-0.774375005078216
"63886",36,15,21,7,5,6,1,4,3,5,0,464,388,101,83,16,1,107,146,7,66,53,2,67,73,1,4,6,13,4,14,7,98,109,9,8,303,65,4.72277227722772,1.7029702970297,4.46475161995673,6.5049504950495,5.97029702970297,0.623762376237624,9.53465346534654,5.88118811881188,0.275773195876289,0.379310344827586,0.376288659793814,0.755599004621401,0.320512820512821,0.346050951734329,0.157327586206897,0.140086206896552,0.0150862068965517,0.674568965517241,0.178879310344828,0.0344827586206897,0.0021551724137931,27.1666666666667,-0.834052931309358,-0.030701334894823,-0.344537202708569,-0.371268537401476
"63889",83,63,20,19,0,27,0,0,1,3,1,1859,1656,429.666666666667,319,77,7,460,722,57,258,246,1,157,207,6,23,15,43,17,19,8,539,458,15,27,1289,156,5.15283165244375,1.43366951124903,4.92888453441187,4.33591931730023,3.28859581070597,1.19394879751746,9.63537626066718,5.40418929402638,0.277777777777778,0.340505648197956,0.435990338164251,0.776495986362207,0.284805653710247,0.33993620979334,0.111350188273265,0.0839160839160839,0.0306616460462614,0.764389456697149,0.171597633136095,0.0414201183431953,0.00376546530392684,24.566265060241,-0.357054106523854,-0.0145343260625208,-0.693879492392197,-0.186627082407799
"63892",109,17,92,10,8,14,3,4,16,13,6,1071,914,241,161,42,5,243,400,35,152,149,2,132,105,1,13,9,27,10,57,17,276,298,15,10,723,130,5.5643153526971,1.54771784232365,5.71346777787958,3.92116182572614,4.92946058091286,1.30705394190871,9.0746887966805,5.67634854771784,0.265864332603939,0.357609710550887,0.437636761487965,0.795246472038852,0.264294790343075,0.350580693341562,0.0980392156862745,0.121381886087768,0.0326797385620915,0.736694677871149,0.150326797385621,0.0392156862745098,0.00466853408029879,27.7293577981651,-0.629213360215319,-0.0226912344957716,-0.607620834831218,-0.283669857530914
"63894",218,84,134,25,36,48,11,25,39,28,10,2944,2452,646.666666666667,462,114,12,657,1002,69,391,360,5,430,524,9,34,27,53,19,71,31,606,685,47,51,1940,425,5.01030927835052,1.67319587628866,4.81675733599225,7.29278350515464,5.98453608247423,0.960309278350516,9.14381443298969,5.44175257731959,0.267944535073409,0.37398097826087,0.408646003262643,0.782626981523512,0.310618066561014,0.351740467163945,0.177989130434783,0.144361413043478,0.0234375,0.646059782608696,0.156929347826087,0.0387228260869565,0.00407608695652174,26.8956422018349,-0.394617389817066,-0.0146721683332828,-1.05422246542847,-0.179045935025215
"63896",202,125,77,47,11,57,3,7,18,15,5,3886,3335,878,596,173,15,862,1299,78,473,450,4,483,569,10,30,36,62,28,52,15,912,1004,74,53,2634,479,4.6127562642369,1.52733485193622,4.57405719743931,5.83257403189066,4.95102505694761,0.799544419134396,8.83599088838269,4.84851936218679,0.258470764617691,0.352290272774061,0.389505247376312,0.741795520150373,0.288447387785136,0.333749808226746,0.146423057128152,0.123262995367988,0.0200720535254761,0.702007205352548,0.153371075656202,0.0445187853834277,0.00386001029336078,25.2363861386139,0.198615825315735,0.00787021660806797,0.767783353542631,0.0987883882581872
"63900",13,12,1,6,0,5,0,0,1,0,0,352,320,84.6666666666667,58,20,0,89,142,11,40,40,0,26,46,0,2,3,9,4,1,0,88,97,10,10,254,26,4.25196850393701,1.35826771653543,4.60223505333944,4.88976377952756,2.76377952755906,1.16929133858268,9.46062992125984,4.25196850393701,0.278125,0.338068181818182,0.44375,0.781818181818182,0.294339622641509,0.341386685057097,0.130681818181818,0.0738636363636364,0.03125,0.752840909090909,0.164772727272727,0.0568181818181818,0,22.5384615384615,0.795166683565515,0.0352804330592208,0.331897407297855,0.471445180820817
"63901",6,6,0,1,0,1,0,0,0,0,0,161,147,38.6666666666667,31,7,0,45,73,7,20,19,1,13,25,1,0,1,6,0,0,0,29,49,3,5,116,12,4.42241379310345,1.47413793103448,5.06999231644017,5.81896551724138,3.02586206896552,1.62931034482759,10.4741379310345,4.6551724137931,0.306122448979592,0.354037267080745,0.496598639455782,0.850635906536528,0.330434782608696,0.370142958103396,0.15527950310559,0.0745341614906832,0.0434782608695652,0.720496894409938,0.192546583850932,0.0434782608695652,0,22.8333333333333,0.391962773709419,0.0171662528631862,0.0737513085973926,0.229041331047803
"63905",213,187,26,67,2,75,2,0,9,5,5,5142,4408,1157,793,199,27,1193,1968,174,744,696,4,634,812,21,37,32,105,42,20,6,1190,1227,81,104,3471,630,5.41400172860847,1.57562662057044,5.26357411240477,6.31633535004322,4.93171996542783,1.35350043215212,9.2800345721694,5.78738115816768,0.270644283121597,0.362699338778685,0.446460980036298,0.809160318814983,0.294593813240821,0.356973652374371,0.157915208090237,0.122520420070012,0.0338389731621937,0.676779463243874,0.154220147802412,0.0387008945935434,0.00525087514585764,24.4718309859155,-0.740245970665153,-0.0302489000962451,-3.88866415681728,-0.378127592067025
"63908",52,46,6,22,0,11,0,0,1,1,0,1287,1139,302.666666666667,191,61,7,283,430,24,140,126,1,120,224,4,15,6,26,8,7,6,314,323,16,11,908,119,3.74669603524229,1.32819383259912,3.80878921754909,6.66079295154185,3.56828193832599,0.713656387665198,8.41519823788546,4.16299559471366,0.24846356453029,0.318570318570319,0.377524143985953,0.696094462556271,0.285871964679912,0.309855443095304,0.174048174048174,0.0924630924630925,0.0186480186480186,0.707847707847708,0.148407148407148,0.0473970473970474,0.00543900543900544,23.2884615384615,0.884139592788866,0.0379647058835847,1.27673899786277,0.496013596683284
"63911",16,5,11,3,0,3,0,0,3,3,2,208,187,46.6666666666667,33,12,1,52,84,6,27,25,1,20,29,0,0,7,3,1,2,2,53,50,3,2,140,19,4.82142857142857,1.52142857142857,4.72861300609535,5.59285714285714,3.85714285714286,1.15714285714286,10.0285714285714,5.20714285714286,0.27807486631016,0.346153846153846,0.449197860962567,0.795351707116413,0.302631578947368,0.349128086447576,0.139423076923077,0.0913461538461538,0.0288461538461538,0.730769230769231,0.158653846153846,0.0576923076923077,0.00480769230769231,26.890625,-0.160007669640335,-0.00595031426901883,-0.0308534813949125,-0.0741670225839242
"63912",80,40,40,18,13,18,2,10,12,5,1,1336,1101,291.333333333333,201,56,4,290,441,29,179,167,3,201,157,5,16,5,30,13,21,4,301,356,24,14,874,198,5.15903890160183,1.67505720823799,5.33376174751411,4.85011441647597,6.20938215102975,0.895881006864989,8.95881006864989,5.52974828375286,0.263396911898274,0.375,0.400544959128065,0.775544959128065,0.280343716433942,0.350484348551568,0.11751497005988,0.148203592814371,0.0217065868263473,0.70059880239521,0.150449101796407,0.0419161676646707,0.0029940119760479,26.215625,-0.482613096250338,-0.0184093683156643,-0.595918070662616,-0.223023230038404
"63913",4,2,2,1,0,1,0,0,0,1,0,80,73,20.6666666666667,13,2,0,15,17,0,5,5,0,7,12,0,0,0,5,0,2,1,23,22,0,0,62,7,2.17741935483871,1.06451612903226,2.93345171577276,5.2258064516129,3.04838709677419,0,6.53225806451613,2.17741935483871,0.205479452054795,0.275,0.232876712328767,0.507876712328767,0.245901639344262,0.240208081412173,0.15,0.0875,0,0.7625,0.1625,0.025,0,23.1875,2.86971583266381,0.123761329710569,0.284192683039084,1.77620426899427
"63918",11,0,11,0,1,2,1,0,2,3,1,70,57,14.3333333333333,12,3,0,19,34,4,11,11,0,11,4,1,1,1,1,0,7,5,15,19,1,2,43,11,6.90697674418605,2.09302325581395,8.45070602935116,2.51162790697674,6.90697674418605,2.51162790697674,11.9302325581395,6.90697674418605,0.333333333333333,0.428571428571429,0.596491228070175,1.0250626566416,0.3,0.438193829526557,0.0571428571428571,0.157142857142857,0.0571428571428571,0.728571428571429,0.171428571428571,0.0428571428571429,0,28.7954545454545,-1.85984155668352,-0.064588025646468,-0.102862411214745,-0.734731508676753
"63922",6,4,30,10,8,2,0,1,0,0.5,0,3,2,0.333333333333333,5,5,3,4,4,1,2,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,54,12,42.0786130060953,0,27,27,108,54,2,1.33333333333333,2,3.33333333333333,3,8.66210819635587,0,0,0.333333333333333,0.333333333333333,1.66666666666667,1.66666666666667,1,30.1666666666667,-48.9528648124975,-1.6227468998618,-0.0601017370319183,-10.0169561719864
"63931",1,0,1,0,0,0,0,0,0,0,0,5,4,1.33333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,4,1,0,0.75,5.32861300609535,0,6.75,0,0,0,0,0.2,0,0.2,0,0.144117241027035,0,0.2,0,0.8,0,0,0,28,5.04713518750252,0.18025482812509,0.0267044189814948,2.67044189814948
